Protein ID,Log2 fold change
H53_EL_RM_vs_H53_LL_RM,1.052360939
H53_EL_RM_vs_H53_LL_RM,0.36262377
H53_EL_RM_vs_H53_LL_RM,-1.659972141
H53_EL_RM_vs_H53_LL_RM,-1.087741606
H53_EL_RM_vs_H53_LL_RM,-1.258914192
H53_EL_RM_vs_H53_LL_RM,0.203722034
H53_EL_RM_vs_H53_LL_RM,1.713361247
H53_EL_RM_vs_H53_LL_RM,0.19408428
H53_EL_RM_vs_H53_LL_RM,0.550057652
H53_EL_RM_vs_H53_LL_RM,-1.25117853
H53_EL_RM_vs_H53_LL_RM,0.517031099
H53_EL_RM_vs_H53_LL_RM,-0.270566931
H53_EL_RM_vs_H53_LL_RM,0.630652027
H53_EL_RM_vs_H53_LL_RM,-0.688897847
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.098033855
H53_EL_RM_vs_H53_LL_RM,-1.034357839
H53_EL_RM_vs_H53_LL_RM,-0.014010665
H53_EL_RM_vs_H53_LL_RM,-0.083166571
H53_EL_RM_vs_H53_LL_RM,-0.263689683
H53_EL_RM_vs_H53_LL_RM,-1.252964964
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.931658106
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.590475942
H53_EL_RM_vs_H53_LL_RM,-0.187021127
H53_EL_RM_vs_H53_LL_RM,1.49495705
H53_EL_RM_vs_H53_LL_RM,-1.015971414
H53_EL_RM_vs_H53_LL_RM,-0.625916552
H53_EL_RM_vs_H53_LL_RM,0.021570249
H53_EL_RM_vs_H53_LL_RM,0.460019994
H53_EL_RM_vs_H53_LL_RM,0.021432704
H53_EL_RM_vs_H53_LL_RM,-0.02828536
H53_EL_RM_vs_H53_LL_RM,-0.680702314
